Words,Count,Adjusted_Freq,Valence,Subjectivity
Future,2,0.000955324,0,0.125
preform,2,0.000955324,0,0
incurred,2,0.000955324,0,0
110000,1,0.000477662,0,0
Drill,1,0.000477662,0,0
Borderline,1,0.000477662,0,0
cussed,1,0.000477662,0,0
Until,1,0.000477662,0,0
Didnt,1,0.000477662,0,0
fingernails,1,0.000477662,0,0
23Xweek,1,0.000477662,0,0
sinking,1,0.000477662,0,0
propane,1,0.000477662,0,0
Elem,1,0.000477662,0,0
Goshen,1,0.000477662,0,0
TulsaOklahoma,1,0.000477662,0,0
wooden,1,0.000477662,0,0
5days,1,0.000477662,0,0
NINTH,1,0.000477662,0,0
12292016,1,0.000477662,0,0
Paul,1,0.000477662,0,0
Discectomy,1,0.000477662,0,0
pulse,1,0.000477662,0,0
32017,1,0.000477662,0,0
sailed,1,0.000477662,0,0
abilitydesire,1,0.000477662,0,0
Initially,1,0.000477662,0,0
salesrep,1,0.000477662,0,0
72016,1,0.000477662,0,0
hero,1,0.000477662,0,0
offenses,1,0.000477662,0,0
Branch,1,0.000477662,0,0
Budget,1,0.000477662,0,0
GRE,1,0.000477662,0,0
Stephanie,1,0.000477662,0,0
pancreas,1,0.000477662,0,0
cyclical,1,0.000477662,0,0
7012016,1,0.000477662,0,0
elaborate,1,0.000477662,0.5,1
explained,1,0.000477662,0,0
dealerboyfriend,1,0.000477662,0,0
Three,1,0.000477662,0,0
Placesvictims,1,0.000477662,0,0
9x,1,0.000477662,0,0
stern,1,0.000477662,0,0
case30,1,0.000477662,0,0
closelyknit,1,0.000477662,0,0
strike,1,0.000477662,0,0
Diabetes,1,0.000477662,0,0
cutbacks,1,0.000477662,0,0
playboy,1,0.000477662,0,0
standardized,1,0.000477662,0,0
1X12,1,0.000477662,0,0
99,1,0.000477662,0,0
98,1,0.000477662,0,0
laparoscopies,1,0.000477662,0,0
surgeon,1,0.000477662,0,0
suffocates,1,0.000477662,0,0
05L,1,0.000477662,0,0
Wilderness,1,0.000477662,0,0
Charlies,1,0.000477662,0,0
4191999,1,0.000477662,0,0
machine,1,0.000477662,0,0
16lbs,1,0.000477662,0,0
Stock,1,0.000477662,0,0
Certified,1,0.000477662,0,0
gaming,1,0.000477662,0,0
beauty,1,0.000477662,0,0
phlebotomist,1,0.000477662,0,0
Welfare,1,0.000477662,0,0
minimized,1,0.000477662,0,0
12192016,1,0.000477662,0,0
types,1,0.000477662,0,0
effective,1,0.000477662,0.6,0.8
4262016,1,0.000477662,0,0
headquarters,1,0.000477662,0,0
Ellavil,1,0.000477662,0,0
wing,1,0.000477662,0,0
Suicide,1,0.000477662,0,0
fidelity,1,0.000477662,0,0
35yo,1,0.000477662,0,0
Hit,1,0.000477662,0,0
survivors,1,0.000477662,0,0
matured,1,0.000477662,0,0
Palsy,1,0.000477662,0,0
71216,1,0.000477662,0,0
preemie,1,0.000477662,0,0
Robbery,1,0.000477662,0,0
Valliant,1,0.000477662,0,0
structural,1,0.000477662,0,0
schoolswas,1,0.000477662,0,0
clumsy,1,0.000477662,-0.3,0.4
APR,1,0.000477662,0,0
seamstress,1,0.000477662,0,0
300AM,1,0.000477662,0,0
12162016,1,0.000477662,0,0
quaaludes,1,0.000477662,0,0
spider,1,0.000477662,0,0
unlawfully,1,0.000477662,0,0
invitro,1,0.000477662,0,0
unlabeled,1,0.000477662,0,0
encourage,1,0.000477662,0,0
Fibryomyalgia,1,0.000477662,0,0
pickingup,1,0.000477662,0,0
outburst,1,0.000477662,0,0
subsiding,1,0.000477662,0,0
Josiah,1,0.000477662,0,0
3745,1,0.000477662,0,0
fugitive,1,0.000477662,0,0
estimate,1,0.000477662,0,0
obstructing,1,0.000477662,0,0
Crohns,1,0.000477662,0,0
onagain,1,0.000477662,0,0
shelves,1,0.000477662,0,0
diabetic,1,0.000477662,0,0
disturbed,1,0.000477662,0,0
competed,1,0.000477662,0,0
Human,1,0.000477662,0,0.1
steroids,1,0.000477662,0,0
disfigured,1,0.000477662,0,0
Votec,1,0.000477662,0,0
olds,1,0.000477662,0,0
chugging,1,0.000477662,0,0
weeksometimes,1,0.000477662,0,0
Ephedrine,1,0.000477662,0,0
expunged,1,0.000477662,0,0
herbribe,1,0.000477662,0,0
predictable,1,0.000477662,-0.2,0.5
Colleges,1,0.000477662,0,0
occassional,1,0.000477662,0,0
seminars,1,0.000477662,0,0
endure,1,0.000477662,0,0
Maizia,1,0.000477662,0,0
Generally,1,0.000477662,0.05,0.5
paddled,1,0.000477662,0,0
courier,1,0.000477662,0,0
recommended,1,0.000477662,0,0
absorbed,1,0.000477662,0.3,0.9
Minister,1,0.000477662,0,0
Ash,1,0.000477662,0,0
object,1,0.000477662,0,0
boyfriendlater,1,0.000477662,0,0
Logic,1,0.000477662,0,0
Galveston,1,0.000477662,0,0
cams,1,0.000477662,0,0
boyfriendfuture,1,0.000477662,0,0
purged,1,0.000477662,0,0
1YR,1,0.000477662,0,0
Resources,1,0.000477662,0,0
headline,1,0.000477662,0,0
bust,1,0.000477662,0,0
bush,1,0.000477662,0,0
rich,1,0.000477662,0.375,0.75
plate,1,0.000477662,0,0
pocket,1,0.000477662,0,0
progolfer,1,0.000477662,0,0
dipping,1,0.000477662,0,0
Rib,1,0.000477662,0,0
mandatory,1,0.000477662,0,0
sensitivity,1,0.000477662,0,0
bled,1,0.000477662,0,0
23xweek,1,0.000477662,0,0
John,1,0.000477662,0,0
Occupational,1,0.000477662,0,0
screams,1,0.000477662,0,0
STRESS,1,0.000477662,0,0
stamps,1,0.000477662,0,0
pirate,1,0.000477662,0,0
ODd,1,0.000477662,-0.166666667,0.25
rolled,1,0.000477662,0,0
Mechanic,1,0.000477662,0,0
LortabsOxycontinCodeine,1,0.000477662,0,0
marines,1,0.000477662,0,0
Intoxicated,1,0.000477662,0,0
demanded,1,0.000477662,0,0
Laura,1,0.000477662,0,0
adapted,1,0.000477662,0,0
alternate,1,0.000477662,0,0
fondled,1,0.000477662,0,0
unprotected,1,0.000477662,0,0
Method,1,0.000477662,0,0
billing,1,0.000477662,0,0
boyfriendeventually,1,0.000477662,0,0
obese,1,0.000477662,0,0
1xmonth,1,0.000477662,0,0
Thurs,1,0.000477662,0,0
2261984,1,0.000477662,0,0
partum,1,0.000477662,0,0
Assessment,1,0.000477662,0,0
insatiable,1,0.000477662,0,0
damaged,1,0.000477662,0,0
severity,1,0.000477662,0,0
shipwrecked,1,0.000477662,0,0
babies,1,0.000477662,0,0
principals,1,0.000477662,0,0
myocardial,1,0.000477662,0,0
academia,1,0.000477662,0,0
thin95lbs,1,0.000477662,0,0
corporate,1,0.000477662,0,0
opinions,1,0.000477662,0,0
Rapid,1,0.000477662,0,0
Russell,1,0.000477662,0,0
golden,1,0.000477662,0.3,0.5
Jehovahs,1,0.000477662,0,0
godfathers,1,0.000477662,0,0
ease,1,0.000477662,0,0
hay,1,0.000477662,0,0
innocent,1,0.000477662,0.5,0.7
hat,1,0.000477662,0,0
elders,1,0.000477662,0,0
survival,1,0.000477662,0,0
disagreement,1,0.000477662,0,0
occurring,1,0.000477662,0,0
psychological,1,0.000477662,0,0.1
remind,1,0.000477662,0,0
Ithaca,1,0.000477662,0,0
Warren,1,0.000477662,0,0
crowd,1,0.000477662,0,0
Methodist,1,0.000477662,0,0
midyear,1,0.000477662,0,0
Pharmacy,1,0.000477662,0,0
bottom,1,0.000477662,0,0
creative,1,0.000477662,0.5,1
impulsively,1,0.000477662,0,0
fog,1,0.000477662,0,0
Facebook,1,0.000477662,0,0
backtalking,1,0.000477662,0,0
Abby,1,0.000477662,0,0
shakes,1,0.000477662,0,0
Webster,1,0.000477662,0,0
binder,1,0.000477662,0,0
brokerage,1,0.000477662,0,0
benches,1,0.000477662,0,0
MPH,1,0.000477662,0,0
lacked,1,0.000477662,0,0
trampolines,1,0.000477662,0,0
slightly,1,0.000477662,-0.166666667,0.166666667
match,1,0.000477662,0,0
gauze,1,0.000477662,0,0
magazines,1,0.000477662,0,0
reducing,1,0.000477662,0,0
fck,1,0.000477662,0,0
Hang,1,0.000477662,0,0
Kept,1,0.000477662,0,0
forming,1,0.000477662,0,0
situationalrecent,1,0.000477662,0,0
leaky,1,0.000477662,0,0
isolative,1,0.000477662,0,0
8141999,1,0.000477662,0,0
Engineering,1,0.000477662,0,0
torturing,1,0.000477662,0,0
palm,1,0.000477662,0,0
proved,1,0.000477662,0,0
accounting,1,0.000477662,0,0
5yo,1,0.000477662,0,0
crutches,1,0.000477662,0,0
eventual,1,0.000477662,0,0
flood,1,0.000477662,0,0
Friend,1,0.000477662,0,0
smell,1,0.000477662,0,0
roll,1,0.000477662,0,0
MGrandparents,1,0.000477662,0,0
15x,1,0.000477662,0,0
2728,1,0.000477662,0,0
15g,1,0.000477662,0,0
smelling,1,0.000477662,0,0
2536,1,0.000477662,0,0
roxys,1,0.000477662,0,0
resources,1,0.000477662,0,0
theaters,1,0.000477662,0,0
gallbladder,1,0.000477662,0,0
activates,1,0.000477662,0,0
midst,1,0.000477662,0,0
92,1,0.000477662,0,0
calorie,1,0.000477662,0,0
10121984,1,0.000477662,0,0
paychecks,1,0.000477662,0,0
flatbed,1,0.000477662,0,0
alcoholics,1,0.000477662,0,0
mourn,1,0.000477662,0,0
5102016,1,0.000477662,0,0
femur,1,0.000477662,0,0
tear,1,0.000477662,0,0
Tae,1,0.000477662,0,0
unaware,1,0.000477662,0,0.5
spiritual,1,0.000477662,0,0.133333333
fingernail,1,0.000477662,0,0
Milds,1,0.000477662,0,0
15oz,1,0.000477662,0,0
jeopardy,1,0.000477662,0,0
fianances,1,0.000477662,0,0
Magna,1,0.000477662,0,0
jury,1,0.000477662,0,0
understanding,1,0.000477662,0,0
contemplate,1,0.000477662,0,0
Woman,1,0.000477662,0,0
yards,1,0.000477662,0,0
MD,1,0.000477662,0,0
impacted,1,0.000477662,0,0
MH,1,0.000477662,0,0
MS,1,0.000477662,0,0
bloody,1,0.000477662,-0.8,0.9
nonalcoholic,1,0.000477662,0,0
Enough,1,0.000477662,0,0.5
La,1,0.000477662,0,0
distancing,1,0.000477662,0,0
QuikTrip,1,0.000477662,0,0
IVF,1,0.000477662,0,0
2252016,1,0.000477662,0,0
9072016,1,0.000477662,0,0
visual,1,0.000477662,0,0
appendix,1,0.000477662,0,0
everywhere,1,0.000477662,0,0
lessenedranged,1,0.000477662,0,0
Lewy,1,0.000477662,0,0
lifethreatening,1,0.000477662,0,0
Brian,1,0.000477662,0,0
interracial,1,0.000477662,0,0
values,1,0.000477662,0,0
Out,1,0.000477662,0,0
mirrors,1,0.000477662,0,0
Layla,1,0.000477662,0,0
parachute,1,0.000477662,0,0
locks,1,0.000477662,0,0
guestroom,1,0.000477662,0,0
BAL,1,0.000477662,0,0
septic,1,0.000477662,0,0
divider,1,0.000477662,0,0
jazz,1,0.000477662,0,0
laxative,1,0.000477662,0,0
ELEVENTH,1,0.000477662,0,0
revealed,1,0.000477662,0,0
federal,1,0.000477662,0,0
wfriends,1,0.000477662,0,0
swollen,1,0.000477662,0,0
2537,1,0.000477662,0,0
scents,1,0.000477662,0,0
NEO,1,0.000477662,0,0
hiring,1,0.000477662,0,0
smokingsubject,1,0.000477662,0,0
Embalming,1,0.000477662,0,0
razors,1,0.000477662,0,0
5075,1,0.000477662,0,0
avid,1,0.000477662,0.25,1
disconnect,1,0.000477662,0,0
5121992,1,0.000477662,0,0
clubbing,1,0.000477662,0,0
suspicion,1,0.000477662,0,0
civilian,1,0.000477662,0,0
untimed,1,0.000477662,0,0
Hannah,1,0.000477662,0,0
Intensive,1,0.000477662,0,0
earlyI,1,0.000477662,0,0
instability,1,0.000477662,0,0
paraphilia,1,0.000477662,0,0
midlife,1,0.000477662,0,0
abide,1,0.000477662,0,0
downhill,1,0.000477662,0,0
exploding,1,0.000477662,0,0
Clonazapam,1,0.000477662,0,0
disintegrated,1,0.000477662,0,0
million,1,0.000477662,0,0
bumps,1,0.000477662,0,0
lucrative,1,0.000477662,0,0
12291992,1,0.000477662,0,0
inhaler,1,0.000477662,0,0
Money,1,0.000477662,0,0
initiate,1,0.000477662,0,0
LortabsOxycodone,1,0.000477662,0,0
spoken,1,0.000477662,0,0
1yearold,1,0.000477662,0,0
ATT,1,0.000477662,0,0
bite,1,0.000477662,0,0
bits,1,0.000477662,0,0
lingering,1,0.000477662,0,0
prone,1,0.000477662,0,0
175mg,1,0.000477662,0,0
ridiculous,1,0.000477662,-0.333333333,1
Bombs,1,0.000477662,0,0
slashed,1,0.000477662,0,0
Sept,1,0.000477662,0,0
Wanted,1,0.000477662,0,0
elected,1,0.000477662,0,0
savant,1,0.000477662,0,0
individualized,1,0.000477662,0,0
janitor,1,0.000477662,0,0
addressing,1,0.000477662,0,0
tasted,1,0.000477662,0,0
nicer,1,0.000477662,0,0
sat,1,0.000477662,0,0
babysit,1,0.000477662,0,0
unsuitable,1,0.000477662,0,0
adultcurrent,1,0.000477662,0,0
aside,1,0.000477662,0,0
intends,1,0.000477662,0,0
Hale,1,0.000477662,0,0
supply,1,0.000477662,0,0
Fioricet,1,0.000477662,0,0
Getting,1,0.000477662,0,0
37current,1,0.000477662,0,0
inserted,1,0.000477662,0,0
Uhaul,1,0.000477662,0,0
Work,1,0.000477662,0,0
sizewould,1,0.000477662,0,0
Haven,1,0.000477662,0,0
midtwenties,1,0.000477662,0,0
laws,1,0.000477662,0,0
surplus,1,0.000477662,0,0
restriction,1,0.000477662,0,0
Competitions,1,0.000477662,0,0
servicesales,1,0.000477662,0,0
reconciling,1,0.000477662,0,0
Sacramento,1,0.000477662,0,0
Berlin,1,0.000477662,0,0
considerable,1,0.000477662,0.1,0.45
tears,1,0.000477662,0,0
hockey,1,0.000477662,0,0
penetrationrape,1,0.000477662,0,0
blinds,1,0.000477662,0,0
lifeguard,1,0.000477662,0,0
Stillwell,1,0.000477662,0,0
guarded,1,0.000477662,0.4,0.6
Having,1,0.000477662,0,0
hinges,1,0.000477662,0,0
managersupervisor,1,0.000477662,0,0
percocet,1,0.000477662,0,0
Abundant,1,0.000477662,0.6,0.95
830,1,0.000477662,0,0
Flintstone,1,0.000477662,0,0
sites,1,0.000477662,0,0
Baja,1,0.000477662,0,0
9041984,1,0.000477662,0,0
grandpas,1,0.000477662,0,0
Charged,1,0.000477662,0,0
Samanthas,1,0.000477662,0,0
rentedout,1,0.000477662,0,0
7072016,1,0.000477662,0,0
concentrated,1,0.000477662,0,0
Camie,1,0.000477662,0,0
1724,1,0.000477662,0,0
1725,1,0.000477662,0,0
placespeople,1,0.000477662,0,0
1721,1,0.000477662,0,0
expression,1,0.000477662,0,0
Fridays,1,0.000477662,0,0
yearly,1,0.000477662,0,0
porchesand,1,0.000477662,0,0
articular,1,0.000477662,0,0
Riverside,1,0.000477662,0,0
considers,1,0.000477662,0,0
suppressant,1,0.000477662,0,0
stretch,1,0.000477662,0,0
collided,1,0.000477662,0,0
drowed,1,0.000477662,0,0
coughing,1,0.000477662,0,0
acquiring,1,0.000477662,0,0
psychotherapy,1,0.000477662,0,0
dropouts,1,0.000477662,0,0
juveniles,1,0.000477662,0,0
consultant,1,0.000477662,0,0
tribal,1,0.000477662,0,0
straighten,1,0.000477662,0,0
Him,1,0.000477662,0,0
Splash,1,0.000477662,0,0
whipits,1,0.000477662,0,0
unlikeable,1,0.000477662,0,0
technology,1,0.000477662,0,0
Malaysia,1,0.000477662,0,0
Nashville,1,0.000477662,0,0
spiraling,1,0.000477662,0,0
thingshitting,1,0.000477662,0,0
sickness,1,0.000477662,0,0
births,1,0.000477662,0,0
priory,1,0.000477662,0,0
slicing,1,0.000477662,0,0
tracking,1,0.000477662,0,0
Uncles,1,0.000477662,0,0
Custard,1,0.000477662,0,0
Port,1,0.000477662,0,0
aborted,1,0.000477662,0,0
cardiac,1,0.000477662,-0.05,0
EIGHTH,1,0.000477662,0,0
1st5th,1,0.000477662,0,0
halfbrothers,1,0.000477662,0,0
desiremotivation,1,0.000477662,0,0
vague,1,0.000477662,-0.5,0.5
homeroom,1,0.000477662,0,0
Doesnt,1,0.000477662,0,0
jammed,1,0.000477662,-0.1,0.6
explaining,1,0.000477662,0,0
India,1,0.000477662,0,0
Casa,1,0.000477662,0,0
strewn,1,0.000477662,0,0
cavity,1,0.000477662,0,0
postsurgery,1,0.000477662,0,0
restoring,1,0.000477662,0,0
912,1,0.000477662,0,0
OxycontinOxycodone,1,0.000477662,0,0
Carrier,1,0.000477662,0,0
75mg,1,0.000477662,0,0
widowed,1,0.000477662,0,0
NM,1,0.000477662,0,0
NC,1,0.000477662,0,0
meals,1,0.000477662,0,0
Timbers,1,0.000477662,0,0
NV,1,0.000477662,0,0
Englewood,1,0.000477662,0,0
Taft,1,0.000477662,0,0
survived,1,0.000477662,0,0
Harry,1,0.000477662,0,0
aide,1,0.000477662,0,0
jerky,1,0.000477662,0,0
buying,1,0.000477662,0,0
rehabilitations,1,0.000477662,0,0
rage,1,0.000477662,0,0
Beret,1,0.000477662,0,0
3nights,1,0.000477662,0,0
16oz,1,0.000477662,0,0
darker,1,0.000477662,0,0
followup,1,0.000477662,0,0
citizenship,1,0.000477662,0,0
accents,1,0.000477662,0,0
watches,1,0.000477662,0,0
Production,1,0.000477662,0,0
hypertension,1,0.000477662,0,0
8312016,1,0.000477662,0,0
1115,1,0.000477662,0,0
1116,1,0.000477662,0,0
Incs,1,0.000477662,0,0
puppy,1,0.000477662,0,0
moderately,1,0.000477662,0,0.7
gifts,1,0.000477662,0,0
48hr,1,0.000477662,0,0
Rabbi,1,0.000477662,0,0
fraudulent,1,0.000477662,0,0
Street,1,0.000477662,0,0
godbrother,1,0.000477662,0,0
debris,1,0.000477662,0,0
illicit,1,0.000477662,0,0
shoplifted,1,0.000477662,0,0
Theft,1,0.000477662,0,0
degeneration,1,0.000477662,0,0
3819784,1,0.000477662,0,0
manageable,1,0.000477662,0,0
falsifying,1,0.000477662,0,0
overprotective,1,0.000477662,0,0
sang,1,0.000477662,0,0
nonimportance,1,0.000477662,0,0
quicker,1,0.000477662,0,0
antibiotic,1,0.000477662,0,0
Interacting,1,0.000477662,0,0
foundation,1,0.000477662,0,0
healed,1,0.000477662,0,0
rebelliousness,1,0.000477662,0,0
assaults,1,0.000477662,0,0
48mg,1,0.000477662,0,0
hormonal,1,0.000477662,0,0
dwells,1,0.000477662,0,0
OSUMC,1,0.000477662,0,0
FACEBOOK,1,0.000477662,0,0
interoffice,1,0.000477662,0,0
divorceMother,1,0.000477662,0,0
hamster,1,0.000477662,0,0
action,1,0.000477662,0.1,0.1
luck,1,0.000477662,0,0
chinchillas,1,0.000477662,0,0
traumatized,1,0.000477662,0,0
Experimented,1,0.000477662,0,0
sitter,1,0.000477662,0,0
Peak,1,0.000477662,0,0
teen,1,0.000477662,0,0
initiated,1,0.000477662,0,0
counselinghusband,1,0.000477662,0,0
dress,1,0.000477662,0,0
unattended,1,0.000477662,0,0
plant,1,0.000477662,0,0
plane,1,0.000477662,0,0
backyard,1,0.000477662,0,0
evaluations,1,0.000477662,0,0
Briand,1,0.000477662,0,0
taskscompleted,1,0.000477662,0,0
hauling,1,0.000477662,0,0
MidHS,1,0.000477662,0,0
RSV,1,0.000477662,0,0
41816,1,0.000477662,0,0
PCPs,1,0.000477662,0,0
tramadol,1,0.000477662,0,0
OffSeason,1,0.000477662,0,0
Abbie,1,0.000477662,0,0
mistreated,1,0.000477662,0,0
Parental,1,0.000477662,0,0
1st4th,1,0.000477662,0,0
8142014,1,0.000477662,0,0
labrum,1,0.000477662,0,0
Loma,1,0.000477662,0,0
aneurysmAge,1,0.000477662,0,0
34Months,1,0.000477662,0,0
sucked,1,0.000477662,0,0
reassured,1,0.000477662,0,0
nauseous,1,0.000477662,0,0
spinning,1,0.000477662,0,0
1am,1,0.000477662,0,0
theological,1,0.000477662,0,0
begged,1,0.000477662,0,0
300mg,1,0.000477662,0,0
Marijuanalast,1,0.000477662,0,0
operation,1,0.000477662,0,0
4045,1,0.000477662,0,0
4042,1,0.000477662,0,0
BMI,1,0.000477662,0,0
mattered,1,0.000477662,0,0
Class,1,0.000477662,0,0
THIRD,1,0.000477662,0,0
sparked,1,0.000477662,0,0
Drama,1,0.000477662,0,0
3hrs,1,0.000477662,0,0
retained,1,0.000477662,0,0
MGF,1,0.000477662,0,0
Coricidin,1,0.000477662,0,0
Fro,1,0.000477662,0,0
numbed,1,0.000477662,0,0
guess,1,0.000477662,0,0
heads,1,0.000477662,0,0
Remission,1,0.000477662,0,0
tradition,1,0.000477662,0,0
5101996,1,0.000477662,0,0
bedridden,1,0.000477662,0,0
hyperventilating,1,0.000477662,0,0
hitsquare,1,0.000477662,0,0
immediate,1,0.000477662,0,0
typhoon,1,0.000477662,0,0
stairs,1,0.000477662,0,0
ungrateful,1,0.000477662,0,0
getaway,1,0.000477662,0,0
determined,1,0.000477662,0,0
TVmovies,1,0.000477662,0,0
ranch,1,0.000477662,0,0
Nurse,1,0.000477662,0,0
Food,1,0.000477662,0,0
commotion,1,0.000477662,0,0
frail,1,0.000477662,0,0
165BMI,1,0.000477662,0,0
closeknit,1,0.000477662,0,0
soberity,1,0.000477662,0,0
funnier,1,0.000477662,0,0
understands,1,0.000477662,0,0
fullrecovery,1,0.000477662,0,0
barrel,1,0.000477662,0,0
attacking,1,0.000477662,0,0
cruises,1,0.000477662,0,0
Subjected,1,0.000477662,0,0
teasingbullying,1,0.000477662,0,0
Labs,1,0.000477662,0,0
indifference,1,0.000477662,0,0
remedy,1,0.000477662,0,0
closely,1,0.000477662,0,0
frightening,1,0.000477662,-0.5,1
untreated,1,0.000477662,0,0
progressive,1,0.000477662,0,0
banking,1,0.000477662,0,0
Hell,1,0.000477662,0,0
river,1,0.000477662,0,0
manger,1,0.000477662,0,0
1131977,1,0.000477662,0,0
Fox,1,0.000477662,0,0
baritone,1,0.000477662,0,0
spirits,1,0.000477662,0,0
pickup,1,0.000477662,0,0
1XMonth,1,0.000477662,0,0
hardship,1,0.000477662,0,0
fidgets,1,0.000477662,0,0
Server,1,0.000477662,0,0
renewed,1,0.000477662,0,0
shortlived,1,0.000477662,0,0
Scholarship,1,0.000477662,0,0
8252016,1,0.000477662,0,0
influential,1,0.000477662,0,0
liters,1,0.000477662,0,0
Strep,1,0.000477662,0,0
Teddy,1,0.000477662,0,0
Truck,1,0.000477662,0,0
improvement,1,0.000477662,0,0
632,1,0.000477662,0,0
25day,1,0.000477662,0,0
Scout,1,0.000477662,0,0
champion,1,0.000477662,0,0
counselling,1,0.000477662,0,0
XWeek,1,0.000477662,0,0
fund,1,0.000477662,0,0
moderation,1,0.000477662,0,0
races,1,0.000477662,0,0
wheeled,1,0.000477662,0,0
hostess,1,0.000477662,0,0
enrollment,1,0.000477662,0,0
budget,1,0.000477662,0,0
kissing,1,0.000477662,0,0
Miss,1,0.000477662,0,0
Cola,1,0.000477662,0,0
secluded,1,0.000477662,0,0
Manager,1,0.000477662,0,0
choking,1,0.000477662,0,0
mint,1,0.000477662,0,0
3435,1,0.000477662,0,0
virtually,1,0.000477662,0,0
2030,1,0.000477662,0,0
cigar,1,0.000477662,0,0
upbringing,1,0.000477662,0,0
viewing,1,0.000477662,0,0
1062015,1,0.000477662,0,0
infertility,1,0.000477662,0,0
surrogate,1,0.000477662,0,0
loathsome,1,0.000477662,0,0
concrete,1,0.000477662,0.15,0.3
11192015,1,0.000477662,0,0
Staff,1,0.000477662,0,0
dieting,1,0.000477662,0,0
plagued,1,0.000477662,0,0
3040,1,0.000477662,0,0
correcting,1,0.000477662,0,0
admission,1,0.000477662,0,0
kissed,1,0.000477662,0,0
40000,1,0.000477662,0,0
Brandy,1,0.000477662,0,0
surprised,1,0.000477662,0.1,0.9
10121969,1,0.000477662,0,0
instructors,1,0.000477662,0,0
namecalling,1,0.000477662,0,0
projects,1,0.000477662,0,0
sorting,1,0.000477662,0,0
stylist,1,0.000477662,0,0
spine,1,0.000477662,0,0
timesubject,1,0.000477662,0,0
spring,1,0.000477662,0,0
bounce,1,0.000477662,0,0
pale,1,0.000477662,-0.21,0.18
amicable,1,0.000477662,0,0
measurements,1,0.000477662,0,0
OSUTulsa,1,0.000477662,0,0
Interviewer,1,0.000477662,0,0
exaggerated,1,0.000477662,-0.5,1
hometown,1,0.000477662,0,0
selfharm,1,0.000477662,0,0
ACT,1,0.000477662,0,0
Selfesteem,1,0.000477662,0,0
GI,1,0.000477662,0,0
Smoking,1,0.000477662,0,0
elsewhere,1,0.000477662,0,0
inches,1,0.000477662,0,0
ligation,1,0.000477662,0,0
lint,1,0.000477662,0,0
relaxes,1,0.000477662,0,0
posted,1,0.000477662,0,0
Dixie,1,0.000477662,0,0
Office,1,0.000477662,0,0
k8th,1,0.000477662,0,0
19225,1,0.000477662,0,0
mature,1,0.000477662,0.1,0.1
60days,1,0.000477662,0,0
supervisor,1,0.000477662,0,0
depressionAge,1,0.000477662,0,0
McAlister,1,0.000477662,0,0
Manhattan,1,0.000477662,0,0
4xweek,1,0.000477662,0,0
2yearsold,1,0.000477662,0,0
fixing,1,0.000477662,0,0
8012000,1,0.000477662,0,0
8012004,1,0.000477662,0,0
drinkiing,1,0.000477662,0,0
1020mg,1,0.000477662,0,0
1182017,1,0.000477662,0,0
sides,1,0.000477662,0,0
Bupropion,1,0.000477662,0,0
lane,1,0.000477662,0,0
land,1,0.000477662,0,0
beverage,1,0.000477662,0,0
retardation,1,0.000477662,0,0
tearing,1,0.000477662,0,0
Step,1,0.000477662,0,0
dislike,1,0.000477662,0,0
tequila,1,0.000477662,0,0
overgrowth,1,0.000477662,0,0
Holland,1,0.000477662,0,0
